Age,Educational_Level,Income,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Gender_M,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Country_region_North,Country_region_South,Country_region_West,Hotel_Type_City Hotel,Hotel_Type_Resort,Meal_Type_FB,Meal_Type_HB,Deposit_type_Non-Refundable,Deposit_type_Refundable,Booking_channel_Direct,Booking_channel_Online,Booking_Lead_Time,Total_Guests
23,4,2.0,4,1,0.0,No,No,Yes,check-out,No,25,248.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,153,5.0
22,2,1.0,3,2,0.0,No,No,Yes,check-out,Yes,0,195.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,3,5.0
37,3,0.0,1,1,0.0,Yes,No,Yes,check-out,No,15,170.1429976,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,3,2.0
60,2,0.0,5,2,0.0,Yes,No,Yes,check-out,No,0,108.3632757,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,-2,7.0
58,3,0.0,3,3,0.0,Yes,No,Yes,check-out,No,5,102.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,2,6.0
68,3,3.0,5,3,0.0,Yes,Yes,Yes,check-out,Yes,10,172.0,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,7,8.0
55,4,2.0,4,1,0.0,No,No,Yes,check-out,Yes,10,169.2032557,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,-3,5.0
26,4,0.0,4,2,0.0,No,No,Yes,check-out,Yes,15,176.7117331,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,153,6.0
35,2,2.0,1,1,2.0,Yes,Yes,No,check-out,Yes,5,114.6094066,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,154,4.0
31,2,0.0,1,2,2.0,No,No,Yes,check-out,No,5,157.1556986,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,152,5.0
51,3,1.0,1,2,0.0,Yes,No,No,check-out,Yes,0,137.453941,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,151,3.0
60,1,1.0,1,1,0.0,No,No,No,check-out,No,0,211.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,-1,2.0
30,3,1.0,3,2,0.0,No,No,Yes,check-out,Yes,20,199.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,152,5.0
48,4,1.0,4,1,0.0,Yes,Yes,Yes,check-out,Yes,5,184.1318215,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,154,5.0
65,4,2.0,3,1,0.0,Yes,Yes,No,check-out,Yes,0,121.1665209,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,154,4.0
40,4,2.0,1,1,0.0,No,No,Yes,check-out,Yes,5,131.2008544,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,154,2.0
22,3,0.0,4,3,0.0,No,No,Yes,check-out,Yes,5,145.3354306,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,154,7.0
63,3,0.0,2,3,0.0,No,No,Yes,check-out,Yes,5,148.9728313,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,152,5.0
40,2,2.0,2,2,0.0,No,No,Yes,check-out,Yes,0,107.6717576,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,151,4.0
35,4,1.0,3,2,0.0,No,No,Yes,check-out,Yes,0,121.0382291,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,153,5.0
69,2,2.0,1,1,0.0,No,No,No,check-out,No,10,187.9563577,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,152,2.0
21,1,1.0,3,2,1.0,No,No,No,check-out,Yes,5,189.7635074,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,3,6.0
49,2,2.0,4,2,0.0,No,No,No,check-out,Yes,0,105.9173371,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,0,6.0
58,1,0.0,3,3,0.0,No,No,Yes,check-out,Yes,15,176.5129097,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,3,6.0
69,3,0.0,5,1,0.0,No,No,Yes,check-out,No,0,146.1684155,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,1,6.0
70,4,2.0,4,2,0.0,Yes,No,Yes,check-out,No,0,216.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,52,6.0
24,4,2.0,3,2,2.0,Yes,No,Yes,check-out,Yes,5,152.8347611,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,1,7.0
19,2,0.0,2,2,0.0,No,No,Yes,check-out,Yes,15,214.4653199,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,-2,4.0
65,2,0.0,1,2,0.0,No,No,Yes,check-out,No,5,123.2676301,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,-3,3.0
22,4,1.0,1,2,0.0,Yes,No,Yes,check-out,Yes,5,100.3251393,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,153,3.0
31,2,1.0,1,1,0.0,No,No,Yes,check-out,Yes,0,174.650324,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,151,2.0
36,4,3.0,3,1,1.0,No,No,Yes,check-out,Yes,10,162.7732546,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,154,5.0
41,3,2.0,2,2,0.0,No,No,Yes,check-out,Yes,0,185.3605521,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,-2,4.0
49,2,2.0,2,3,0.0,No,No,Yes,check-out,No,25,230.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,153,5.0
23,2,1.0,1,2,1.0,No,No,No,check-out,Yes,5,131.2945755,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,153,4.0
44,2,1.0,2,1,0.0,No,No,No,check-out,No,0,101.7301626,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,152,3.0
39,4,1.0,3,3,0.0,No,No,Yes,check-out,Yes,20,219.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,153,6.0
59,2,0.0,2,1,0.0,No,No,No,check-out,Yes,10,133.3845362,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,152,3.0
20,2,0.0,2,3,0.0,No,No,No,check-out,Yes,15,180.4637442,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,154,5.0
61,2,3.0,2,2,0.0,No,No,No,check-out,Yes,10,155.0002293,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,154,4.0
48,2,3.0,1,2,0.0,No,No,No,check-out,Yes,0,134.5961062,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,153,3.0
59,4,2.0,4,3,0.0,No,No,No,check-out,Yes,5,141.6437098,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0,7.0
58,4,1.0,5,1,0.0,No,No,Yes,check-out,Yes,20,214.0,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,0,6.0
23,3,2.0,2,2,0.0,Yes,Yes,Yes,check-out,Yes,10,181.6517736,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,72,4.0
45,1,3.0,1,2,0.0,Yes,No,No,check-out,Yes,0,125.3859858,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,1,3.0
55,2,0.0,3,1,1.0,No,No,Yes,check-out,Yes,10,132.0398282,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,9,5.0
64,2,0.0,4,1,0.0,No,No,No,check-out,Yes,10,179.6692742,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,10,5.0
44,4,1.0,4,2,0.0,No,No,Yes,check-out,Yes,10,132.3881563,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,154,6.0
20,4,2.0,1,2,1.0,Yes,Yes,Yes,check-out,No,5,129.179115,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,-2,4.0
48,4,1.0,1,3,0.0,Yes,No,Yes,check-out,Yes,10,156.3754498,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,152,4.0
60,4,0.0,2,2,0.0,No,No,Yes,check-out,Yes,5,118.2115385,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,-1,4.0
19,4,2.0,2,1,0.0,No,No,No,check-out,Yes,0,139.5548956,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,74,3.0
48,2,1.0,4,2,0.0,No,No,No,check-out,Yes,20,180.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,127,6.0
43,3,2.0,3,3,2.0,No,No,No,check-out,Yes,20,229.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,124,8.0
62,2,2.0,2,2,0.0,Yes,No,No,check-out,No,20,201.5917069,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,50,4.0
51,2,1.0,2,1,0.0,Yes,No,Yes,check-out,Yes,10,150.3776215,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,24,3.0
40,3,2.0,4,3,2.0,Yes,No,Yes,check-out,Yes,10,112.4832378,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,78,9.0
31,2,3.0,3,2,1.0,No,No,Yes,check-out,No,10,151.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,38,6.0
51,2,3.0,2,2,0.0,No,No,Yes,check-out,Yes,15,164.022717,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,57,4.0
31,2,0.0,3,2,0.0,No,No,Yes,check-out,Yes,5,141.8209334,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,1,5.0
40,4,0.0,1,1,0.0,No,No,Yes,check-out,No,0,117.58845,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,30,2.0
38,2,1.0,1,2,0.0,No,No,Yes,check-out,Yes,10,104.7610072,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,-2,3.0
38,4,0.0,1,2,2.0,Yes,No,Yes,check-out,No,15,224.6037362,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0,5.0
48,2,0.0,2,3,0.0,No,No,Yes,check-out,Yes,10,120.7417838,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,4,5.0
49,2,0.0,4,1,1.0,No,No,Yes,check-out,Yes,25,223.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,0,6.0
64,3,0.0,3,1,0.0,No,No,Yes,check-out,Yes,5,128.6975861,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,31,4.0
31,2,3.0,2,3,0.0,No,No,Yes,check-out,Yes,15,248.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,75,5.0
19,3,2.0,2,1,0.0,Yes,No,No,check-out,Yes,5,187.0772051,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,169,3.0
58,2,0.0,1,1,0.0,Yes,No,No,check-out,Yes,20,206.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,145,2.0
45,3,1.0,2,1,0.0,No,No,Yes,check-out,Yes,0,157.0,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,81,3.0
43,2,0.0,2,1,1.0,No,No,Yes,check-out,Yes,20,166.7001174,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,38,4.0
32,4,0.0,1,1,0.0,No,No,Yes,check-out,Yes,0,116.041459,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,20,2.0
39,2,2.0,3,1,0.0,No,No,No,check-out,No,20,164.8887247,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,-2,4.0
21,2,1.0,2,2,0.0,Yes,No,Yes,check-out,Yes,25,202.3621859,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,-1,4.0
34,4,2.0,5,1,0.0,No,No,Yes,check-out,Yes,0,199.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,16,6.0
23,1,0.0,3,2,0.0,No,No,No,check-out,Yes,0,112.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,19,5.0
67,4,3.0,2,2,0.0,Yes,No,No,check-out,Yes,5,132.1322325,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,20,4.0
47,3,2.0,5,1,0.0,Yes,No,Yes,check-out,Yes,0,120.0,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,29,6.0
65,4,1.0,1,2,0.0,Yes,No,Yes,check-out,Yes,0,116.1678318,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,30,3.0
59,2,2.0,4,3,0.0,No,No,Yes,check-out,Yes,10,127.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,27,7.0
64,4,2.0,1,1,0.0,No,No,Yes,check-out,No,0,127.1629445,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,28,2.0
43,3,2.0,2,1,0.0,No,No,No,check-out,Yes,10,167.9784303,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,30,3.0
56,2,1.0,1,1,0.0,Yes,No,Yes,check-out,Yes,5,168.4784709,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,29,2.0
40,2,0.0,2,3,1.0,No,No,Yes,check-out,Yes,5,188.9195233,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,29,6.0
54,4,2.0,5,3,0.0,No,No,No,check-out,No,0,106.9607177,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,34,8.0
42,3,3.0,1,2,1.0,No,No,Yes,check-out,Yes,5,175.7573821,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,1,4.0
48,3,1.0,1,2,0.0,No,No,No,check-out,Yes,0,204.9015055,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,4,3.0
29,4,0.0,1,2,0.0,No,No,No,check-out,Yes,10,128.4122952,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,-1,3.0
47,2,2.0,4,2,1.0,Yes,Yes,Yes,check-out,Yes,0,149.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,-3,7.0
45,2,1.0,1,1,0.0,No,No,Yes,check-out,Yes,5,143.6165695,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,5,2.0
32,3,0.0,1,3,0.0,No,No,No,check-out,No,0,118.9560187,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,-1,4.0
60,2,2.0,2,2,0.0,No,No,No,check-out,Yes,10,140.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,5,4.0
24,2,2.0,1,2,1.0,No,No,No,check-out,Yes,0,126.3203241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,23,4.0
55,2,0.0,3,2,0.0,Yes,No,Yes,check-out,No,5,158.1117685,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,5,5.0
50,2,3.0,2,3,0.0,No,No,No,check-out,Yes,0,128.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,25,5.0
43,2,1.0,1,2,0.0,No,No,Yes,check-out,Yes,5,122.223203,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1,3.0
46,3,2.0,2,3,0.0,Yes,Yes,Yes,check-out,Yes,5,131.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,24,5.0
48,4,3.0,2,2,0.0,No,No,No,check-out,Yes,10,135.3764049,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,48,4.0
65,4,0.0,1,1,0.0,No,No,Yes,check-out,Yes,0,109.6163315,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,24,2.0
37,4,1.0,2,3,0.0,Yes,No,Yes,check-out,No,5,161.6435648,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,25,5.0
25,2,0.0,4,1,1.0,No,No,Yes,check-out,Yes,5,121.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,4,6.0
63,4,0.0,1,2,0.0,Yes,No,Yes,check-out,Yes,0,110.1072197,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,6,3.0
44,4,1.0,2,2,0.0,Yes,No,Yes,check-out,Yes,20,163.2846496,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,21,4.0
49,2,3.0,2,1,1.0,No,No,Yes,check-out,Yes,0,156.2944782,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,23,4.0
51,2,3.0,2,1,0.0,No,No,Yes,check-out,Yes,0,147.5940486,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,23,3.0
59,4,2.0,1,1,0.0,No,No,Yes,check-out,No,10,178.7597766,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,20,2.0
37,2,2.0,3,1,0.0,No,No,Yes,check-out,No,0,148.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,23,4.0
44,2,1.0,2,1,0.0,No,No,No,check-out,No,5,140.6170634,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,22,3.0
30,4,1.0,2,1,0.0,Yes,No,Yes,check-out,Yes,5,149.287109,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22,3.0
62,4,3.0,3,1,0.0,No,No,Yes,check-out,Yes,15,182.5776689,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,21,4.0
27,2,0.0,4,3,2.0,No,No,Yes,check-out,Yes,5,140.3807194,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,-2,9.0
21,2,2.0,1,1,0.0,No,No,Yes,check-out,Yes,0,113.6325508,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,-2,2.0
41,2,2.0,4,2,0.0,Yes,No,No,check-out,No,10,156.0,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,-1,6.0
44,4,3.0,1,2,1.0,No,No,No,check-out,Yes,5,141.8601487,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,-2,4.0
60,4,1.0,1,1,0.0,Yes,Yes,Yes,check-out,Yes,10,168.99257,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,46,2.0
20,4,3.0,2,3,0.0,No,No,No,check-out,Yes,10,173.0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,21,5.0
31,4,3.0,3,1,0.0,No,No,Yes,check-out,No,10,134.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,24,4.0
64,2,1.0,2,2,0.0,No,No,Yes,check-out,No,5,147.045336,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,32,4.0
22,2,0.0,2,1,0.0,Yes,No,Yes,check-out,Yes,5,148.8535598,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,-1,3.0
49,2,2.0,1,1,0.0,Yes,No,Yes,check-out,Yes,20,179.8353339,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,-2,2.0
54,2,1.0,1,2,0.0,Yes,No,Yes,check-out,No,5,128.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,-1,3.0
54,2,0.0,3,2,1.0,Yes,No,Yes,check-out,Yes,15,176.7334897,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,26,6.0
55,4,3.0,3,2,0.0,No,No,No,check-out,Yes,0,168.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,26,5.0
48,4,2.0,1,2,0.0,No,No,No,check-out,Yes,5,102.8670466,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,31,3.0
